Equipment Name;Equipment ID;Path Length;Lieu Path;ID Path
"Card A";99834;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 4 (A&B Fusion thru 11202)";"6676>6682>6684>6762>6863>6883"
"Card A";99847;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 5";"6676>6682>6684>6762>6863>6884"
"Card A";99860;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 6";"6676>6682>6684>6762>6863>6885"
"Card A";99873;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 7 (AVT 115 / ESPN Suite)";"6676>6682>6684>6762>6863>6886"
"Card A";100507;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 8 (Building 11)";"6676>6682>6684>6762>6863>7013"
"Card A";100867;3;"US Open>Outer Courts>Court 11>JBN 11.2";"6676>6724>6933>7108"
"Card A";100869;3;"US Open>Outer Courts>Court 11>JBB 11.5";"6676>6724>6933>7109"
"Card A";100881;3;"US Open>Outer Courts>Court 15>JBN 15.1 (APC)";"6676>6724>6937>7114"
"Card A";100175;3;"US Open>Outer Courts>Court 14>JBN 14.5";"6676>6724>6936>6953"
"Card A";100877;3;"US Open>Outer Courts>Court 14>JBN 14.1";"6676>6724>6936>7112"
"Card A";100882;3;"US Open>Outer Courts>Court 16>JBN 16.1";"6676>6724>6938>7115"
"Card A";100879;3;"US Open>Outer Courts>Court 15>JBN 15.1";"6676>6724>6937>7113"
"Card A";100165;3;"US Open>Outer Courts>Court 12>JBB 12.1";"6676>6724>6934>6950"
"Card A";100166;3;"US Open>Outer Courts>Court 12>JBB 12.2";"6676>6724>6934>6951"
"Card A";100875;3;"US Open>Outer Courts>Court 12>JBN 12.5";"6676>6724>6934>7110"
"Card A";100873;3;"US Open>Outer Courts>Court 12>JBN 12.1";"6676>6724>6934>7111"
"Card A";100161;3;"US Open>Outer Courts>Court 11>JBB 11.1";"6676>6724>6933>6949"
"Card A";100282;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.2>Box 2";"6676>6724>6962>6963>6980>6987"
"Card A";100744;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 1";"6676>6724>7057>7058>7056>7059"
"Card A";100772;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 3";"6676>6724>7057>7058>7056>7061"
"Card A";100758;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 2";"6676>6724>7057>7058>7056>7060"
"Card A";101272;5;"US Open>International TV Compound>Int'l Broadcast Building>JBAVT-2-108>RACK 3>Box 3";"6676>7119>7120>7147>7155>7181"
"Card A";99466;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 1";"6676>6723>6750>6751>6757>6758"
"Card A";99479;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 2";"6676>6723>6750>6751>6757>6759"
"Card A";99487;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 3";"6676>6723>6750>6751>6757>6760"
"Card A";99498;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 4";"6676>6723>6750>6751>6757>6761"
"Card A";100816;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 00 (New)";"6676>6722>6801>6808>7097>7098"
"Card A";100820;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 01";"6676>6722>6801>6808>7097>7099"
"Card A";100833;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 02";"6676>6722>6801>6808>7097>7100"
"Card A";100848;4;"US Open>Stadium 17 Zone>Stadium 17>BC Rooms Level 3>JBA-201.4";"6676>6722>6801>6802>6803"
"Card A";100850;4;"US Open>Stadium 17 Zone>Stadium 17>BC Rooms Level 3>JBB-202.1";"6676>6722>6801>6802>6804"
"Card A";100851;4;"US Open>Stadium 17 Zone>Stadium 17>BC Rooms Level 3>JBB-203.1";"6676>6722>6801>6802>6805"
"Card A";100852;4;"US Open>Stadium 17 Zone>Stadium 17>BC Rooms Level 3>JBB-203.2";"6676>6722>6801>6802>6806"
"Card A";100853;4;"US Open>Stadium 17 Zone>Stadium 17>BC Rooms Level 3>JBB-204.1";"6676>6722>6801>6802>6807"
"Card A";99448;3;"US Open>ITC Chase Center>ITC Chase Building>ITC Chase Lounge";"6676>6721>7102>7105"
"Card A";100866;3;"US Open>ITC Chase Center>ITC Chase Building>Ceiling Level 2";"6676>6721>7102>7107"
"Card A";100983;3;"US Open>ITC Chase Center>ITC Chase Building>JBB US OPEN RADIO 1404";"6676>6721>7102>7208"
"Card A";101141;5;"US Open>ITC Chase Center>ITC Chase Building>Patchroom UMP Room Level 1>UMP ROOM>Box 1";"6676>6721>7102>7211>7212>7213"
"Card A";101154;5;"US Open>ITC Chase Center>ITC Chase Building>Patchroom UMP Room Level 1>UMP ROOM>Box 2";"6676>6721>7102>7211>7212>7214"
"Card A";100890;4;"US Open>ITC Chase Center>ITC Chase Building>ITC 1125>Box 1";"6676>6721>7102>7103>7118"
"Card A";101292;4;"US Open>ITC Chase Center>ITC Chase Building>ITC 1125>Box 2";"6676>6721>7102>7103>7266"
"Card A";99418;3;"US Open>Campus Positions>Fountain Plaza>JBB Fountain West ESPN";"6676>6720>6725>6731"
"Card A";99431;3;"US Open>Campus Positions>Fountain Plaza>JBB Fountain East INET";"6676>6720>6725>6732"
"Card A";99409;2;"US Open>S-LOT Carpark Zone>S-LOT Carpark";"6676>6719>6800"
"Card A";101288;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1119.3>Box 2";"6676>6683>6812>6829>7262>7264"
"Card A";99517;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 1";"6676>6683>6812>6829>6851>6853"
"Card A";99530;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 2";"6676>6683>6812>6829>6851>6854"
"Card A";99544;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 3";"6676>6683>6812>6829>6851>6855"
"Card A";99557;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 4";"6676>6683>6812>6829>6851>6856"
"Card A";101303;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Room 4306 BIG SCREEN>Rack 305";"6676>6683>6812>6827>7268>7269"
"Card A";99570;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 5";"6676>6683>6812>6829>6851>6857"
"Card A";100688;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>IT 4304.1>Box 1";"6676>6683>6812>6827>7026>7031>7032"
"Card A";100658;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 1";"6676>6683>6812>6827>7026>7027>7028"
"Card A";100671;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 2 (to BC 1118.1 ??)";"6676>6683>6812>6827>7026>7027>7029"
"Card A";100685;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 3";"6676>6683>6812>6827>7026>7027>7030"
"Card A";100636;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.07>Box 9";"6676>6682>6684>6762>7021>7025"
"Card A";100597;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 6 (AVT 108)";"6676>6682>6684>6762>7020>7022"
"Card A";100610;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 7 (AVT 108)";"6676>6682>6684>6762>7020>7023"
"Card A";99296;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 10 - Ashe Courtside";"6676>6678>6707>6708>6703>6704"
"Card A";99344;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 05A - Armstrong";"6676>6678>6707>6708>6703>6706"
"Card A";99386;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 5";"6676>6682>6684>6713>6717>6922"
"Card A";99398;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 6";"6676>6682>6684>6713>6717>6923"
"Card A";100722;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 3>JBB CAM 1>JBB CAM 1";"6676>6682>6684>6710>6787>7041"
"Card A";100726;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 3>JBB Players Gym Level 3>JBB Player Gym";"6676>6682>6684>6710>6786>7042"
"Card A";100136;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 001A";"6676>6678>6707>6708>6703>6918"
"Card A";101045;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 01";"6676>6678>6707>6708>6703>7072"
"Card A";101060;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 02";"6676>6678>6707>6708>6703>7073"
"Card A";101073;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 03";"6676>6678>6707>6708>6703>7074"
"Card A";101087;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 04";"6676>6678>6707>6708>6703>7075"
"Card A";101099;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 05B";"6676>6678>6707>6708>6703>7076"
"Card A";100987;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 06";"6676>6678>6707>6708>6703>7077"
"Card A";101001;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 07";"6676>6678>6707>6708>6703>7078"
"Card A";101112;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 11";"6676>6678>6707>6708>6703>7081"
"Card A";101014;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 08";"6676>6678>6707>6708>6703>7079"
"Card A";101027;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 09";"6676>6678>6707>6708>6703>7080"
"Card A";101125;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 12";"6676>6678>6707>6708>6703>7082"
"Card A - H";100783;3;"US Open>Outer Courts>ESPN STAGE P1 - P5>Practice Court ESPN SET";"6676>6724>7068>7070"
"Card A - H";100781;3;"US Open>Outer Courts>ESPN STAGE P1 - P5>INT Practice Court ESPN SET";"6676>6724>7068>7069"
"Card A (1112 JBN Box#2-B)";100854;4;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>IT 1305.3";"6676>6723>6750>6751>7101"
"Card A (1453 Rw1 Cab3 Box#1-G)";100402;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 5";"6676>6682>6684>6762>6861>6870"
"Card A (6310 JBB Box#3-A)";100799;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 1";"6676>6682>6684>6762>6861>6866"
"Card A (Room 4306)";101299;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1119.1>Box 1";"6676>6683>6812>6829>7259>7260"
"Card B";99518;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 1";"6676>6683>6812>6829>6851>6853"
"Card B";99545;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 3";"6676>6683>6812>6829>6851>6855"
"Card B";99531;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 2";"6676>6683>6812>6829>6851>6854"
"Card B";100659;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 1";"6676>6683>6812>6827>7026>7027>7028"
"Card B";99571;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 5";"6676>6683>6812>6829>6851>6857"
"Card B";101304;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Room 4306 BIG SCREEN>Rack 305";"6676>6683>6812>6827>7268>7269"
"Card B";99558;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 4";"6676>6683>6812>6829>6851>6856"
"Card B";100611;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 7 (AVT 108)";"6676>6682>6684>6762>7020>7023"
"Card B";100598;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 6 (AVT 108)";"6676>6682>6684>6762>7020>7022"
"Card B";100637;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.07>Box 9";"6676>6682>6684>6762>7021>7025"
"Card B";100686;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 3";"6676>6683>6812>6827>7026>7027>7030"
"Card B";100672;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 2 (to BC 1118.1 ??)";"6676>6683>6812>6827>7026>7027>7029"
"Card B";101289;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1119.3>Box 2";"6676>6683>6812>6829>7262>7264"
"Card B";99410;2;"US Open>S-LOT Carpark Zone>S-LOT Carpark";"6676>6719>6800"
"Card B";99432;3;"US Open>Campus Positions>Fountain Plaza>JBB Fountain East INET";"6676>6720>6725>6732"
"Card B";99419;3;"US Open>Campus Positions>Fountain Plaza>JBB Fountain West ESPN";"6676>6720>6725>6731"
"Card B";101293;4;"US Open>ITC Chase Center>ITC Chase Building>ITC 1125>Box 2";"6676>6721>7102>7103>7266"
"Card B";100891;4;"US Open>ITC Chase Center>ITC Chase Building>ITC 1125>Box 1";"6676>6721>7102>7103>7118"
"Card B";101155;5;"US Open>ITC Chase Center>ITC Chase Building>Patchroom UMP Room Level 1>UMP ROOM>Box 2";"6676>6721>7102>7211>7212>7214"
"Card B";101142;5;"US Open>ITC Chase Center>ITC Chase Building>Patchroom UMP Room Level 1>UMP ROOM>Box 1";"6676>6721>7102>7211>7212>7213"
"Card B";100985;3;"US Open>ITC Chase Center>ITC Chase Building>JBB US OPEN RADIO 1404";"6676>6721>7102>7208"
"Card B";100864;3;"US Open>ITC Chase Center>ITC Chase Building>ITC Chase Lounge";"6676>6721>7102>7105"
"Card B";100849;4;"US Open>Stadium 17 Zone>Stadium 17>BC Rooms Level 3>JBA-201.4";"6676>6722>6801>6802>6803"
"Card B";100834;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 02";"6676>6722>6801>6808>7097>7100"
"Card B";100817;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 00 (New)";"6676>6722>6801>6808>7097>7098"
"Card B";99499;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 4";"6676>6723>6750>6751>6757>6761"
"Card B";99488;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 3";"6676>6723>6750>6751>6757>6760"
"Card B";99480;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 2";"6676>6723>6750>6751>6757>6759"
"Card B";99467;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 1";"6676>6723>6750>6751>6757>6758"
"Card B";100870;3;"US Open>Outer Courts>Court 11>JBB 11.5";"6676>6724>6933>7109"
"Card B";100868;3;"US Open>Outer Courts>Court 11>JBN 11.2";"6676>6724>6933>7108"
"Card B";100174;3;"US Open>Outer Courts>Court 11>JBB 11.1";"6676>6724>6933>6949"
"Card B";100874;3;"US Open>Outer Courts>Court 12>JBN 12.1";"6676>6724>6934>7111"
"Card B";100876;3;"US Open>Outer Courts>Court 12>JBN 12.5";"6676>6724>6934>7110"
"Card B";100872;3;"US Open>Outer Courts>Court 12>JBB 12.2";"6676>6724>6934>6951"
"Card B";100871;3;"US Open>Outer Courts>Court 12>JBB 12.1";"6676>6724>6934>6950"
"Card B";100883;3;"US Open>Outer Courts>Court 16>JBN 16.1";"6676>6724>6938>7115"
"Card B";100878;3;"US Open>Outer Courts>Court 14>JBN 14.1";"6676>6724>6936>7112"
"Card B";100283;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.2>Box 2";"6676>6724>6962>6963>6980>6987"
"Card B";100745;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 1";"6676>6724>7057>7058>7056>7059"
"Card B";100773;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 3";"6676>6724>7057>7058>7056>7061"
"Card B";100759;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 2";"6676>6724>7057>7058>7056>7060"
"Card B";101273;5;"US Open>International TV Compound>Int'l Broadcast Building>JBAVT-2-108>RACK 3>Box 3";"6676>7119>7120>7147>7155>7181"
"Card B";100488;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 10";"6676>6682>6684>6762>6862>7012"
"Card B";100475;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 9 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>7011"
"Card B";100462;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 8 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>7010"
"Card B";99650;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 4";"6676>6682>6684>6762>6861>6869"
"Card B";100394;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 3";"6676>6682>6684>6762>6861>6868"
"Card B";99783;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 7 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>6879"
"Card B";99770;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 6 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>6878"
"Card B";99757;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 5";"6676>6682>6684>6762>6862>6877"
"Card B";99744;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 4";"6676>6682>6684>6762>6862>6876"
"Card B";99717;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 2";"6676>6682>6684>6762>6862>6874"
"Card B";99730;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 3 (6310.2 B#1)";"6676>6682>6684>6762>6862>6875"
"Card B";99704;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 1 (WCamp JBB Court Boxes)";"6676>6682>6684>6762>6862>6873"
"Card B";100521;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 9";"6676>6682>6684>6762>6863>7014"
"Card B";100124;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 1";"6676>6682>6684>6713>6717>6915"
"Card B";100719;4;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 7 BCast Admin UpLvL>JBB 7012 Upper BC ESPN INT";"6676>6682>6684>6714>6795"
"Card B";100717;4;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 7 BCast Admin UpLvL>JBB 7009 BC Admin Roof";"6676>6682>6684>6714>6794"
"Card B";100715;4;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 7 BCast Admin UpLvL>JBB 7007";"6676>6682>6684>6714>6793"
"Card B";101255;4;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 7 BCast Admin UpLvL>JBB 7002 Upper BC";"6676>6682>6684>6714>6791"
"Card B";100889;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 1>JBB South Dugout Middle>South Dugout Mid Room";"6676>6682>6684>6716>6777>7117"
"Card B";101171;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 1>JBB Studio 3>Studio 3";"6676>6682>6684>6716>7215>7216"
"Card B";100885;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 1>JBB South East Dugout>South East Dugout Wall Box";"6676>6682>6684>6716>6778>7116"
"Card B";100114;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 4";"6676>6682>6684>6713>6717>6914"
"Card B";100439;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 9 (6310 Cab A Box#6)";"6676>6682>6684>6762>6861>7008"
"Card B";100415;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 8";"6676>6682>6684>6762>6861>7007"
"Card B";100408;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 7";"6676>6682>6684>6762>6861>6872"
"Card B";99677;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 6 (JBAVT1 Cab C)";"6676>6682>6684>6762>6861>6871"
"Card B";100786;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 11";"6676>6682>6684>6762>6861>7093"
"Card B";100452;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 10 (JBAVT-1 Cab B)";"6676>6682>6684>6762>6861>7009"
"Card B";100741;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 1>JBB Interview Room #1>ITW Room 1";"6676>6682>6684>6716>6779>7053"
"Card B";100735;6;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 1>JBB North Dugout>Wall Box #1>Wall Box#1";"6676>6682>6684>6716>7226>7049>7050"
"Card B";101214;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 1>JBB North Dugout>To Upper Broadcast Top Level";"6676>6682>6684>6716>7226>7223"
"Card B";100508;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 8 (Building 11)";"6676>6682>6684>6762>6863>7013"
"Card B";99874;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 7 (AVT 115 / ESPN Suite)";"6676>6682>6684>6762>6863>6886"
"Card B";99861;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 6";"6676>6682>6684>6762>6863>6885"
"Card B";99848;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 5";"6676>6682>6684>6762>6863>6884"
"Card B";99835;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 4 (A&B Fusion thru 11202)";"6676>6682>6684>6762>6863>6883"
"Card B";100079;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.10>Box 1";"6676>6682>6684>6762>6909>6910"
"Card B";101257;4;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Media Garden>Media Garden";"6676>6682>6684>7207>7256"
"Card B";100500;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 1 (7202)";"6676>6682>6684>6762>6863>6880"
"Card B";99822;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 3 (FUSION THRU 11202)";"6676>6682>6684>6762>6863>6882"
"Card B";99809;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 2 (FUSION THRU 11202)";"6676>6682>6684>6762>6863>6881"
"Card B";100558;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 10 (BC 7202)";"6676>6682>6684>6762>6864>7017"
"Card B";100545;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 9 (AVT 108)";"6676>6682>6684>6762>6864>7016"
"Card B";100532;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 8 (AVT 108)";"6676>6682>6684>6762>6864>7015"
"Card B";99965;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 7 (AVT 108)";"6676>6682>6684>6762>6864>6893"
"Card B";99952;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 6 (AVT 108)";"6676>6682>6684>6762>6864>6892"
"Card B";99939;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 5 (AVT 108)";"6676>6682>6684>6762>6864>6891"
"Card B";99926;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 4 (AVT 108)";"6676>6682>6684>6762>6864>6890"
"Card B";99913;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 3 (AVT 108)";"6676>6682>6684>6762>6864>6889"
"Card B";99900;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 2 (AVT 108)";"6676>6682>6684>6762>6864>6888"
